fiscal_year,base_value,cost_growth_ratio,schedule_slip_days,planned_duration_days,number_of_offers,n_transactions,military_branch,naics_code,psc_code,contract_type,extent_competed,place_state
2011,549959.44,-1.033028362964367,1405.0,516.0,6.0,18,PACAF,237310.0,Z124,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2011,509999.44,-1.0001472746715172,1386.0,440.0,6.0,9,PACAF,237310.0,Z124,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2012,207573.72,-1.0000019752018705,1716.0,342.0,6.0,9,PACAF,237310.0,Z1BD,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2011,208756.7,-1.0001059127683087,1877.0,425.0,6.0,18,PACAF,237310.0,Z222,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2011,208756.7,-1.0000578185035498,1884.0,425.0,6.0,21,PACAF,237310.0,Z222,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2011,206881.3,-1.0,1884.0,425.0,6.0,11,PACAF,237310.0,Z222,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2011,206881.3,-1.0000103440958656,1809.0,425.0,6.0,7,PACAF,237310.0,Z222,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2011,297780.22,-1.0000099402169829,462.0,425.0,6.0,4,PACAF,237310.0,Z222,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2014,488189.91,-1.0000162846462763,-1.0,288.0,6.0,2,PACAF,237310.0,Z1BD,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2016,867997.05,-1.000011831837447,-4.0,444.0,3.0,2,PACAF,237310.0,Z1BD,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2012,524221.61,-0.6873197386883765,653.0,432.0,6.0,3,PACAF,237310.0,Z1BD,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2012,373987.31,-1.0000160165862313,1307.0,462.0,6.0,4,PACAF,237310.0,Z1BD,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2013,5208169.68,-1.0000000134404223,1055.0,647.0,6.0,12,PACAF,237310.0,Z1BD,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2014,425838.23,-1.0,7.0,300.0,5.0,2,PACAF,236220.0,Z2LZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2013,799493.95,-1.0,403.0,300.0,6.0,9,PACAF,237310.0,Z2LZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2014,547425.89,-1.0,0.0,391.0,6.0,6,PACAF,237310.0,Z1BD,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2010,149986.28,0.37055122641884314,1342.0,390.0,7.0,6,PACAF,238320.0,Z199,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2011,43836.48,32.75550523217193,1822.0,216.0,7.0,7,PACAF,238320.0,Z199,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2014,304277.23,0.0,0.0,225.0,5.0,1,PACAF,236220.0,Z2EZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2011,26303.44,-0.08304503137232237,1019.0,259.0,7.0,2,PACAF,238320.0,Z199,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2011,213073.94,-0.8218311446251944,1400.0,208.0,7.0,5,PACAF,238320.0,Z199,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2015,123826.65,-1.0,-13.0,160.0,5.0,2,PACAF,236220.0,Z2EZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2011,174791.1,-1.0050978568130757,1238.0,450.0,7.0,6,PACAF,238320.0,Z199,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2013,399273.09,2.347087202896644,818.0,300.0,6.0,3,PACAF,237310.0,Z1LB,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2015,761822.01,-1.1812628779260395,0.0,180.0,5.0,2,PACAF,236220.0,Z2EB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2013,1702981.06,-1.0000003581954107,-2.0,487.0,6.0,3,PACAF,237310.0,Z2LB,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2013,125708.25,-1.0,0.0,418.0,6.0,2,PACAF,237310.0,Z2LB,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2015,182612.43,-1.055704915596381,-8.0,390.0,5.0,2,PACAF,236220.0,Z2EA,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2015,68287.97,0.0,0.0,165.0,5.0,1,PACAF,236220.0,Z2FC,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2015,72959.63,0.0,0.0,165.0,5.0,1,PACAF,236220.0,Z2NZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2015,521636.29,-1.0007942123811977,76.0,331.0,5.0,3,PACAF,236220.0,Z2ND,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2015,398565.11,0.0,0.0,230.0,5.0,1,PACAF,236220.0,Y1GZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2011,4760.73,0.0,0.0,32.0,2.0,1,PACAF,236220.0,Y179,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,441984.7,0.0,0.0,240.0,5.0,1,PACAF,236220.0,Z2NZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2011,17238.84,34.48152369881036,1822.0,90.0,2.0,2,PACAF,236220.0,Y127,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2011,19515.47,0.0,0.0,179.0,2.0,1,PACAF,236220.0,Z152,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2011,9970.62,31.56048570700718,1951.0,119.0,2.0,2,PACAF,236220.0,Z129,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2011,458612.35,0.0,0.0,236.0,2.0,1,PACAF,236220.0,Y152,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2011,34279.35,-1.0031453338525964,1774.0,120.0,2.0,3,PACAF,236220.0,Z199,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2015,193359.52,0.0,0.0,270.0,5.0,1,PACAF,236220.0,Z2EZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2012,5419.51,6.172925227557472,1575.0,29.0,2.0,2,PACAF,236220.0,Z2QA,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2012,83353.04,0.0,0.0,118.0,2.0,1,PACAF,236220.0,Z1BZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2012,513396.84,0.0,0.0,299.0,2.0,1,PACAF,236220.0,Z2NZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2011,444499.87,-1.0002734084039215,34.0,295.0,2.0,3,PACAF,236220.0,Z169,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2011,5460.39,26.032935376410837,1608.0,17.0,2.0,2,PACAF,236220.0,Z199,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2012,31442.15,6.5406223811030735,1628.0,89.0,2.0,2,PACAF,236220.0,Z2NB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,237093.38,0.0,0.0,299.0,5.0,1,PACAF,236220.0,Z2EB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,467777.19,-1.0,0.0,537.0,5.0,2,PACAF,236220.0,Z2EB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2012,29246.17,-1.0,1969.0,121.0,2.0,3,PACAF,236220.0,Z2BZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,47481.47,-1.0,0.0,142.0,5.0,2,PACAF,236220.0,Z2JZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2012,242467.81,-0.5723445516334725,1302.0,239.0,2.0,2,PACAF,236220.0,Z2FD,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2012,34970.58,0.43867273576817994,1302.0,104.0,2.0,2,PACAF,236220.0,Z1BZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2012,19404.6,-5.453827958319162,1526.0,89.0,2.0,3,PACAF,236220.0,Z2BG,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2012,315603.5,0.0,0.0,209.0,2.0,1,PACAF,236220.0,Z1FZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,34800.93,0.0,0.0,135.0,5.0,1,PACAF,236220.0,Z2PZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,55092.73,0.0,0.0,195.0,5.0,1,PACAF,236220.0,Z1NZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,116765.6,0.0,0.0,210.0,5.0,1,PACAF,236220.0,Z2GZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,336956.1,0.0,0.0,209.0,5.0,1,PACAF,236220.0,Z2EB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,234172.3,-1.0,34.0,345.0,5.0,2,PACAF,236220.0,Y1GZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,126018.71,0.0,0.0,300.0,5.0,1,PACAF,236220.0,Z2EB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,78553.25,0.0,0.0,210.0,5.0,1,PACAF,236220.0,Z2NZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,149532.87,0.0,0.0,210.0,5.0,1,PACAF,236220.0,Z2NZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,75215.62,0.0,0.0,170.0,5.0,1,PACAF,236220.0,Z2EB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,406773.24,-1.0,0.0,451.0,5.0,3,PACAF,236220.0,Z2ND,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,68572.22,0.0,0.0,260.0,5.0,1,PACAF,236220.0,Z2BZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,269724.14,0.0,0.0,270.0,5.0,1,PACAF,236220.0,Y1FZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,278826.03,0.0,0.0,270.0,5.0,1,PACAF,236220.0,Y1FZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,236542.72,-1.0,43.0,450.0,5.0,3,PACAF,236220.0,Z2JZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,208078.65,0.0,0.0,330.0,5.0,1,PACAF,236220.0,Z2JZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,488866.26,-1.001740844213712,0.0,390.0,5.0,2,PACAF,236220.0,Z2PZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,55369.74,-1.0,65.0,180.0,5.0,2,PACAF,236220.0,Z2JB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,255154.37,0.0,0.0,330.0,5.0,1,PACAF,236220.0,Z2NB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,425433.63,-1.0,0.0,390.0,5.0,2,PACAF,236220.0,Z2NB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,488036.23,-1.0840841262952956,-9.0,240.0,5.0,3,PACAF,236220.0,Z2JZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,149577.89,0.0,0.0,220.0,5.0,1,PACAF,236220.0,Z2GZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,38949.82,0.0,0.0,195.0,5.0,1,PACAF,236220.0,Z2JZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2014,2995.97,-1.0,0.0,29.0,5.0,2,PACAF,236220.0,Z2EB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2014,2943.9,0.0,0.0,23.0,5.0,1,PACAF,236220.0,Z2NB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2014,2943.9,0.0,0.0,23.0,5.0,1,PACAF,236220.0,Z2EZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2014,2355.12,0.0,0.0,23.0,5.0,1,PACAF,236220.0,Z2EZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2014,2943.9,0.0,0.0,22.0,5.0,1,PACAF,236220.0,Z2AA,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2014,2355.12,0.0,0.0,24.0,5.0,1,PACAF,236220.0,Z2NB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2014,2355.12,0.0,0.0,21.0,5.0,1,PACAF,236220.0,Z2JZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2014,2943.9,0.0,0.0,16.0,5.0,1,PACAF,236220.0,Z2FC,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2014,4710.23,0.0,0.0,16.0,5.0,1,PACAF,236220.0,Z1GA,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2014,5887.79,0.0,0.0,10.0,5.0,1,PACAF,236220.0,Z2JZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2015,5887.79,0.0,0.0,9.0,5.0,1,PACAF,236220.0,Z2EB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2015,8831.69,0.0,0.0,70.0,5.0,1,PACAF,236220.0,Z2JZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2015,8151.85,0.0,0.0,77.0,5.0,1,PACAF,236220.0,Z2AA,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2015,6113.89,0.0,0.0,25.0,5.0,1,PACAF,236220.0,Z2EZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2015,8151.85,-1.0,8.0,20.0,5.0,2,PACAF,236220.0,Y1JZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2015,4075.92,0.0,0.0,17.0,5.0,1,PACAF,236220.0,Z2BG,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,6028.07,0.0,0.0,42.0,5.0,1,PACAF,236220.0,Z1NZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,8037.43,0.0,0.0,56.0,5.0,1,PACAF,236220.0,Z2ND,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,6530.41,-1.0,0.0,56.0,5.0,2,PACAF,236220.0,Z2JZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,6028.07,0.0,0.0,11.0,5.0,1,PACAF,236220.0,Z2PZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,6028.07,0.0,0.0,11.0,5.0,1,PACAF,236220.0,Z2JZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2016,6028.07,0.0,0.0,11.0,5.0,1,PACAF,236220.0,Z2GZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2011,10075.36,0.0,0.0,37.0,2.0,1,PACAF,236220.0,Y152,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2011,2518.84,0.0,0.0,21.0,2.0,1,PACAF,236220.0,Z129,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2011,2518.84,0.0,0.0,33.0,2.0,1,PACAF,236220.0,Z199,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2011,10075.36,0.0,0.0,44.0,2.0,1,PACAF,236220.0,Z163,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2011,2518.84,0.0,0.0,44.0,2.0,1,PACAF,236220.0,Z127,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2011,2518.84,0.0,0.0,46.0,2.0,1,PACAF,236220.0,Z129,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2011,3778.26,0.0,0.0,55.0,2.0,1,PACAF,236220.0,Y169,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2011,5037.68,0.0,0.0,16.0,2.0,1,PACAF,236220.0,Z199,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2012,9849.6,0.0,0.0,42.0,2.0,1,PACAF,236220.0,Z1PZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2012,100819.27,-1.0294657955765798,0.0,97.0,5.0,5,PACAF,238910.0,Z2AZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2013,8391039.22,-1.0000308900951602,106.0,660.0,4.0,8,PACAF,238210.0,Z1BD,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2013,12887802.1,-1.0000731249589874,119.0,485.0,7.0,9,PACAF,236220.0,Z2FC,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2014,36365.77,-1.0,212.0,123.0,2.0,2,PACAF,423430.0,Z2FA,FIRM FIXED PRICE,COMPETED UNDER SAP,
2015,4831.48,-1.0,0.0,64.0,3.0,2,PACAF,334515.0,Z1PZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2015,183150.18,0.0,0.0,167.0,2.0,1,PACAF,811310.0,Z1NA,FIRM FIXED PRICE,COMPETED UNDER SAP,
2015,114885.11,0.0,0.0,365.0,4.0,1,PACAF,811212.0,Z1PZ,FIRM FIXED PRICE,COMPETED UNDER SAP,
2015,10300.0,-1.0,0.0,6.0,1.0,2,PACAF,811219.0,Z1PZ,FIRM FIXED PRICE,COMPETED UNDER SAP,
2016,28728556.18,-0.9982300001545014,30.0,1260.0,1.0,19,PACAF,237110.0,Z2ND,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2016,13116637.93,-1.000001936471841,462.0,429.0,4.0,25,PACAF,236118.0,Z2FC,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2016,1575966.51,-1.0,1.0,363.0,3.0,2,PACAF,811310.0,Z1NA,FIRM FIXED PRICE,COMPETED UNDER SAP,
2017,105352.68,0.0,0.0,175.0,5.0,1,PACAF,236220.0,Z2GZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,48354.13,0.0,0.0,170.0,5.0,1,PACAF,236220.0,Y1LB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,47979.66,0.0,0.0,87.0,5.0,1,PACAF,236220.0,Z2EB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,39421.81,0.0,0.0,135.0,5.0,1,PACAF,236220.0,Z2EC,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,7996.61,0.0,0.0,77.0,5.0,1,PACAF,236220.0,Z2FB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,3225756.4,-1.0,-47.0,636.0,6.0,4,PACAF,236220.0,Z2BG,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2017,775734.01,0.0,0.0,298.0,5.0,1,PACAF,236220.0,Y1FZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,51811.88,-1.0,0.0,150.0,5.0,2,PACAF,236220.0,Z2JZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,7996.61,0.0,0.0,70.0,5.0,1,PACAF,236220.0,Z2JZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,680053.64,-1.0,15.0,568.0,3.0,6,PACAF,237310.0,Z2BZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2017,239469.14,0.0,0.0,195.0,5.0,1,PACAF,236220.0,Z2EZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,237970.28,0.0,0.0,180.0,5.0,1,PACAF,236220.0,Z2AA,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,1237670.46,-1.000003950970923,345.0,416.0,3.0,4,PACAF,237310.0,Z1BD,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2017,5997.46,-1.0,0.0,39.0,5.0,2,PACAF,236220.0,Z2LB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,405363.04,0.0,0.0,270.0,5.0,1,PACAF,236220.0,Z2FB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,2498.94,0.0,0.0,26.0,5.0,1,PACAF,236220.0,Z2EB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,3998.3,0.0,0.0,26.0,5.0,1,PACAF,236220.0,Z2EB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,3998.3,0.0,0.0,26.0,5.0,1,PACAF,236220.0,Z2EB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,254414.92,-0.9514043044330891,-1.0,416.0,3.0,5,PACAF,237310.0,Z1BZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2017,754890.26,-0.9586276951036564,0.0,210.0,5.0,2,PACAF,236220.0,Z2JZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,9995.76,0.0,0.0,48.0,5.0,1,PACAF,236220.0,Z2FB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,11935.4,0.0,0.0,145.0,5.0,1,PACAF,236220.0,Z2AA,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,7996.61,0.0,0.0,47.0,5.0,1,PACAF,236220.0,Y1JZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,4997.88,0.0,0.0,43.0,5.0,1,PACAF,236220.0,Z2AA,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,2998.73,0.0,0.0,43.0,5.0,1,PACAF,236220.0,Z2GD,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,5997.46,0.0,0.0,43.0,5.0,1,PACAF,236220.0,Y1GD,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,9995.76,0.0,0.0,36.0,5.0,1,PACAF,236220.0,Z2JZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,28600.85,0.0,0.0,161.0,5.0,1,PACAF,236220.0,Z2PZ,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,359324.76,-1.0096281425193188,85.0,386.0,6.0,3,PACAF,236220.0,Z1EB,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2017,506321.26,-1.0168176426168634,85.0,386.0,6.0,3,PACAF,236220.0,Z1EB,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2017,58290.23,-1.141915720696247,0.0,108.0,5.0,2,PACAF,238320.0,Z1AA,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2017,283376.57,0.0,0.0,313.0,6.0,1,PACAF,236220.0,Z2ND,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2017,641068.05,-1.0005261219928212,89.0,373.0,6.0,3,PACAF,236220.0,Z2ND,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2017,605135.57,-1.0016024673611568,149.0,253.0,6.0,3,PACAF,236220.0,Z2NE,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2017,445072.72,0.0,0.0,238.0,6.0,1,PACAF,236220.0,Z2NE,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2017,164146.09,-1.0044776576767682,144.0,163.0,6.0,5,PACAF,236220.0,Z2NE,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,
2017,1517617.22,-1.0,89.0,270.0,5.0,3,PACAF,236220.0,Z2EB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,211054.48,0.0,0.0,240.0,5.0,1,PACAF,236220.0,Z2AA,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,3496.49,-1.0,318.0,180.0,5.0,3,PACAF,236220.0,Z2EB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
2017,63458.76,-0.91638207238843,235.0,165.0,5.0,5,PACAF,236220.0,Z2EB,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,FULL AND OPEN COMPETITION,
